tourney_date,tourney_name,surface,round,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,w_ace,l_ace,w_svpt,l_svpt,winner_age,loser_age,minutes,year,sport
20200113,Auckland,Hard,R16,Kyle Edmund,Andreas Seppi,69.0,84.0,800.0,636.0,3.0,6.0,65.0,77.0,25.0,35.8,95.0,2020,Tennis ATP
20200113,Auckland,Hard,R16,John Isner,Tennys Sandgren,20.0,101.0,1770.0,553.0,16.0,8.0,91.0,107.0,34.7,28.4,135.0,2020,Tennis ATP
20200113,Auckland,Hard,R16,Ugo Humbert,Marco Cecchinato,57.0,76.0,900.0,690.0,8.0,3.0,42.0,48.0,21.5,27.2,54.0,2020,Tennis ATP
20200113,Auckland,Hard,R16,Denis Shapovalov,Vasek Pospisil,13.0,146.0,2200.0,360.0,12.0,8.0,72.0,81.0,20.7,29.5,111.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Feliciano Lopez,Pablo Andujar,61.0,63.0,888.0,867.0,19.0,3.0,115.0,103.0,38.3,33.9,148.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Mikael Ymer,Frances Tiafoe,77.0,49.0,685.0,1050.0,2.0,3.0,79.0,90.0,21.3,21.9,128.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Hubert Hurkacz,Lorenzo Sonego,34.0,52.0,1318.0,990.0,4.0,9.0,74.0,74.0,22.9,24.6,106.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,John Millman,Michael Mmoh,47.0,227.0,1071.0,207.0,5.0,5.0,81.0,68.0,30.5,22.0,106.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Thiago Monteiro,Cameron Norrie,86.0,62.0,616.0,885.0,2.0,3.0,62.0,70.0,25.6,24.3,91.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Benoit Paire,Jannik Sinner,24.0,79.0,1598.0,671.0,11.0,5.0,106.0,94.0,30.6,18.4,115.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Andreas Seppi,Adrian Mannarino,84.0,43.0,636.0,1111.0,5.0,6.0,101.0,85.0,35.8,31.5,128.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Kyle Edmund,Alejandro Davidovich Fokina,69.0,85.0,800.0,627.0,7.0,2.0,88.0,73.0,25.0,20.6,111.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Tennys Sandgren,Michael Venus,101.0,,553.0,,15.0,2.0,57.0,54.0,28.4,32.2,70.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Marco Cecchinato,Leonardo Mayer,76.0,100.0,690.0,558.0,10.0,12.0,135.0,135.0,27.2,32.6,187.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Ugo Humbert,Casper Ruud,57.0,46.0,900.0,1079.0,13.0,2.0,97.0,94.0,21.5,21.0,138.0,2020,Tennis ATP
20200113,Auckland,Hard,R32,Vasek Pospisil,Joao Sousa,146.0,58.0,360.0,891.0,5.0,1.0,50.0,50.0,29.5,30.7,75.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Rafael Nadal,Hugo Dellien,1.0,73.0,10235.0,743.0,5.0,0.0,71.0,89.0,33.6,26.5,122.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Federico Delbonis,Joao Sousa,76.0,59.0,711.0,891.0,11.0,4.0,103.0,108.0,29.2,30.8,139.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Peter Gojowczyk,Christopher Eubanks,120.0,221.0,463.0,215.0,12.0,22.0,118.0,116.0,30.5,23.7,125.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Pablo Carreno Busta,Jozef Kovalik,30.0,139.0,1422.0,379.0,12.0,8.0,104.0,110.0,28.5,27.2,157.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Nick Kyrgios,Lorenzo Sonego,26.0,53.0,1520.0,990.0,14.0,12.0,87.0,99.0,24.7,24.6,133.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Gilles Simon,Pablo Cuevas,61.0,46.0,890.0,1097.0,9.0,1.0,86.0,73.0,35.0,34.0,109.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Mikael Ymer,Yasutaka Uchiyama,78.0,93.0,709.0,594.0,4.0,6.0,93.0,76.0,21.3,27.4,119.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Karen Khachanov,Mario Vilella Martinez,17.0,196.0,1995.0,254.0,10.0,6.0,115.0,127.0,23.6,24.5,170.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Gael Monfils,Yen Hsun Lu,10.0,,2565.0,,6.0,3.0,84.0,72.0,33.3,36.4,104.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Ivo Karlovic,Vasek Pospisil,124.0,138.0,436.0,392.0,13.0,14.0,94.0,99.0,40.8,29.5,121.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Aljaz Bedene,James Duckworth,55.0,94.0,950.0,588.0,28.0,21.0,157.0,191.0,30.5,27.9,236.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Ernests Gulbis,Felix Auger Aliassime,256.0,22.0,179.0,1701.0,14.0,8.0,133.0,140.0,31.3,19.4,215.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Taylor Fritz,Tallon Griekspoor,34.0,175.0,1335.0,288.0,17.0,4.0,69.0,89.0,22.2,23.5,86.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Kevin Anderson,Ilya Ivashka,122.0,149.0,445.0,354.0,16.0,11.0,161.0,155.0,33.6,25.9,234.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Alex Bolt,Albert Ramos,140.0,42.0,377.0,1130.0,11.0,9.0,133.0,165.0,27.0,32.0,204.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Dominic Thiem,Adrian Mannarino,5.0,44.0,5890.0,1111.0,7.0,5.0,96.0,86.0,26.3,31.5,141.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Daniil Medvedev,Frances Tiafoe,4.0,50.0,5960.0,1050.0,13.0,3.0,120.0,115.0,23.9,21.9,156.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Pedro Martinez,Dominik Koepfer,168.0,89.0,300.0,609.0,1.0,10.0,93.0,99.0,22.7,25.7,129.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Jaume Munar,Hugo Gaston,90.0,247.0,608.0,189.0,2.0,5.0,148.0,149.0,22.7,19.3,209.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Alexei Popyrin,Jo-Wilfried Tsonga,96.0,33.0,585.0,1340.0,12.0,11.0,81.0,70.0,20.4,34.7,101.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,John Isner,Thiago Monteiro,19.0,86.0,1860.0,640.0,46.0,18.0,159.0,155.0,34.7,25.6,207.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Alejandro Tabilo,Daniel Elahi Galan,208.0,186.0,233.0,269.0,5.0,10.0,156.0,168.0,22.6,23.5,203.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Andreas Seppi,Miomir Kecmanovic,85.0,54.0,646.0,959.0,10.0,7.0,91.0,109.0,35.9,20.3,121.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Stan Wawrinka,Damir Dzumhur,15.0,92.0,2045.0,594.0,21.0,1.0,119.0,135.0,34.8,27.6,176.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,David Goffin,Jeremy Chardy,11.0,58.0,2555.0,920.0,8.0,2.0,78.0,79.0,29.1,32.9,108.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Pierre Hugues Herbert,Cameron Norrie,64.0,62.0,865.0,885.0,14.0,8.0,171.0,152.0,28.8,24.4,222.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Yuichi Sugita,Elliot Benchetrit,91.0,231.0,608.0,205.0,7.0,6.0,64.0,56.0,31.3,21.3,75.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Andrey Rublev,Christopher Oconnell,16.0,115.0,2004.0,481.0,8.0,15.0,101.0,134.0,22.2,25.6,135.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Nikoloz Basilashvili,Soon Woo Kwon,29.0,87.0,1485.0,637.0,22.0,14.0,193.0,173.0,27.9,22.1,235.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Fernando Verdasco,Evgeny Donskoy,51.0,106.0,1050.0,522.0,5.0,5.0,71.0,86.0,36.1,29.7,97.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Egor Gerasimov,Casper Ruud,98.0,48.0,575.0,1079.0,21.0,13.0,159.0,168.0,27.1,21.0,214.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Alexander Zverev,Marco Cecchinato,7.0,77.0,3345.0,710.0,8.0,3.0,109.0,115.0,22.7,27.3,143.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Matteo Berrettini,Andrew Harris,8.0,162.0,2870.0,316.0,11.0,4.0,78.0,83.0,23.7,25.8,114.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Tennys Sandgren,Marco Trungelliti,100.0,202.0,573.0,238.0,13.0,6.0,98.0,90.0,28.4,29.9,122.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Ricardas Berankis,Roberto Carballes Baena,69.0,83.0,804.0,664.0,4.0,2.0,81.0,78.0,29.5,26.8,118.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Sam Querrey,Borna Coric,45.0,28.0,1100.0,1490.0,18.0,7.0,76.0,84.0,32.2,23.1,104.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Guido Pella,John Patrick Smith,25.0,308.0,1585.0,130.0,6.0,8.0,84.0,99.0,29.6,30.9,126.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Gregoire Barrere,Mohamed Safwat,84.0,173.0,649.0,291.0,17.0,10.0,159.0,177.0,25.9,29.3,207.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Jordan Thompson,Alexander Bublik,66.0,56.0,843.0,948.0,5.0,7.0,110.0,86.0,25.7,22.5,138.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Fabio Fognini,Reilly Opelka,12.0,38.0,2310.0,1227.0,11.0,35.0,146.0,168.0,32.6,22.3,218.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Marton Fucsovics,Denis Shapovalov,67.0,13.0,827.0,2200.0,3.0,7.0,126.0,142.0,27.9,20.7,193.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Jannik Sinner,Max Purcell,82.0,216.0,671.0,221.0,2.0,3.0,91.0,106.0,18.4,21.7,139.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Tommy Paul,Leonardo Mayer,80.0,101.0,696.0,564.0,5.0,6.0,100.0,124.0,22.6,32.6,159.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Grigor Dimitrov,Juan Ignacio Londero,20.0,52.0,1772.0,1017.0,17.0,4.0,103.0,110.0,28.6,26.4,150.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Hubert Hurkacz,Dennis Novak,31.0,99.0,1398.0,574.0,16.0,13.0,155.0,139.0,22.9,26.3,185.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,John Millman,Ugo Humbert,47.0,43.0,1096.0,1130.0,5.0,6.0,142.0,125.0,30.6,21.5,204.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Filip Krajinovic,Quentin Halys,41.0,215.0,1158.0,222.0,6.0,32.0,186.0,183.0,27.8,23.2,234.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Roger Federer,Steve Johnson,3.0,75.0,6590.0,720.0,11.0,3.0,66.0,73.0,38.4,30.0,81.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Stefanos Tsitsipas,Salvatore Caruso,6.0,95.0,5375.0,586.0,8.0,2.0,61.0,76.0,21.4,27.0,103.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Philipp Kohlschreiber,Marcos Giron,79.0,107.0,700.0,521.0,6.0,5.0,85.0,95.0,36.2,26.4,116.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Cristian Garin,Stefano Travaglia,36.0,74.0,1285.0,730.0,4.0,5.0,93.0,86.0,23.6,28.0,131.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Milos Raonic,Lorenzo Giustino,35.0,150.0,1305.0,347.0,9.0,1.0,60.0,82.0,29.0,28.3,87.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Benoit Paire,Cedrik Marcel Stebe,21.0,154.0,1703.0,340.0,13.0,7.0,165.0,153.0,30.7,29.2,199.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Marin Cilic,Corentin Moutet,39.0,70.0,1205.0,800.0,9.0,4.0,68.0,74.0,31.3,20.7,106.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Michael Mmoh,Pablo Andujar,217.0,63.0,219.0,867.0,8.0,2.0,91.0,81.0,22.0,33.9,119.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Roberto Bautista Agut,Feliciano Lopez,9.0,57.0,2630.0,933.0,2.0,12.0,76.0,89.0,31.7,38.3,130.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Diego Schwartzman,Lloyd Harris,14.0,72.0,2130.0,746.0,4.0,8.0,76.0,79.0,27.4,22.9,105.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Alejandro Davidovich Fokina,Norbert Gombos,88.0,113.0,627.0,498.0,3.0,7.0,150.0,144.0,20.6,29.4,184.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Marc Polmans,Mikhail Kukushkin,133.0,68.0,411.0,816.0,22.0,7.0,171.0,175.0,22.7,32.0,257.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Dusan Lajovic,Kyle Edmund,27.0,65.0,1516.0,845.0,9.0,4.0,108.0,112.0,29.5,25.0,166.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Daniel Evans,Mackenzie Mcdonald,32.0,129.0,1349.0,419.0,2.0,6.0,128.0,157.0,29.6,24.7,201.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Yoshihito Nishioka,Laslo Djere,71.0,40.0,797.0,1185.0,2.0,7.0,124.0,128.0,24.3,24.6,174.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Tatsuma Ito,Prajnesh Gunneswaran,146.0,123.0,362.0,442.0,6.0,13.0,98.0,97.0,31.6,30.1,121.0,2020,Tennis ATP
20200120,Australian Open,Hard,R128,Novak Djokovic,Jan Lennard Struff,2.0,37.0,9720.0,1270.0,14.0,13.0,92.0,112.0,32.6,29.7,136.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Rafael Nadal,Federico Delbonis,1.0,76.0,10235.0,711.0,8.0,2.0,89.0,110.0,33.6,29.2,150.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Pablo Carreno Busta,Peter Gojowczyk,30.0,120.0,1422.0,463.0,11.0,12.0,94.0,121.0,28.5,30.5,128.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Nick Kyrgios,Gilles Simon,26.0,61.0,1520.0,890.0,28.0,8.0,110.0,116.0,24.7,35.0,169.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Karen Khachanov,Mikael Ymer,17.0,78.0,1995.0,709.0,7.0,4.0,163.0,189.0,23.6,21.3,274.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Gael Monfils,Ivo Karlovic,10.0,124.0,2565.0,436.0,5.0,17.0,127.0,138.0,33.3,40.8,152.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Ernests Gulbis,Aljaz Bedene,256.0,55.0,179.0,950.0,13.0,4.0,90.0,80.0,31.3,30.5,140.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Taylor Fritz,Kevin Anderson,34.0,122.0,1335.0,445.0,20.0,21.0,136.0,163.0,22.2,33.6,201.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Dominic Thiem,Alex Bolt,5.0,140.0,5890.0,377.0,12.0,14.0,137.0,166.0,26.3,27.0,202.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Daniil Medvedev,Pedro Martinez,4.0,168.0,5960.0,300.0,19.0,4.0,84.0,93.0,23.9,22.7,129.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Alexei Popyrin,Jaume Munar,96.0,90.0,585.0,608.0,8.0,1.0,95.0,92.0,20.4,22.7,124.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,John Isner,Alejandro Tabilo,19.0,208.0,1860.0,233.0,32.0,7.0,73.0,83.0,34.7,22.6,84.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Stan Wawrinka,Andreas Seppi,15.0,85.0,2045.0,646.0,19.0,5.0,138.0,155.0,34.8,35.9,218.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,David Goffin,Pierre Hugues Herbert,11.0,64.0,2555.0,865.0,3.0,9.0,132.0,145.0,29.1,28.8,186.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Andrey Rublev,Yuichi Sugita,16.0,91.0,2004.0,608.0,20.0,3.0,77.0,120.0,22.2,31.3,113.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Fernando Verdasco,Nikoloz Basilashvili,51.0,29.0,1050.0,1485.0,13.0,4.0,128.0,139.0,36.1,27.9,169.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Alexander Zverev,Egor Gerasimov,7.0,98.0,3345.0,575.0,9.0,8.0,85.0,128.0,22.7,27.1,139.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Tennys Sandgren,Matteo Berrettini,100.0,8.0,573.0,2870.0,22.0,16.0,146.0,154.0,28.4,23.7,203.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Sam Querrey,Ricardas Berankis,45.0,69.0,1100.0,804.0,26.0,7.0,112.0,136.0,32.2,29.5,155.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Guido Pella,Gregoire Barrere,25.0,84.0,1585.0,649.0,6.0,3.0,107.0,96.0,29.6,25.9,131.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Fabio Fognini,Jordan Thompson,12.0,66.0,2310.0,843.0,10.0,12.0,164.0,169.0,32.6,25.7,245.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Marton Fucsovics,Jannik Sinner,67.0,82.0,827.0,671.0,6.0,0.0,88.0,101.0,27.9,18.4,136.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Tommy Paul,Grigor Dimitrov,80.0,20.0,696.0,1772.0,11.0,21.0,214.0,189.0,22.6,28.6,259.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,John Millman,Hubert Hurkacz,47.0,31.0,1096.0,1398.0,5.0,9.0,117.0,81.0,30.6,22.9,148.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Roger Federer,Filip Krajinovic,3.0,41.0,6590.0,1158.0,14.0,4.0,68.0,77.0,38.4,27.8,92.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Stefanos Tsitsipas,Philipp Kohlschreiber,6.0,79.0,5375.0,700.0,,,,,21.4,36.2,0.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Milos Raonic,Cristian Garin,35.0,36.0,1305.0,1285.0,19.0,2.0,74.0,70.0,29.0,23.6,97.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Marin Cilic,Benoit Paire,39.0,21.0,1205.0,1703.0,17.0,30.0,160.0,153.0,31.3,30.7,213.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Roberto Bautista Agut,Michael Mmoh,9.0,217.0,2630.0,219.0,3.0,14.0,100.0,134.0,31.7,22.0,164.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Diego Schwartzman,Alejandro Davidovich Fokina,14.0,88.0,2130.0,627.0,4.0,1.0,87.0,84.0,27.4,20.6,116.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Dusan Lajovic,Marc Polmans,27.0,133.0,1516.0,411.0,12.0,2.0,88.0,86.0,29.5,22.7,112.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Yoshihito Nishioka,Daniel Evans,71.0,32.0,797.0,1349.0,2.0,7.0,87.0,87.0,24.3,29.6,119.0,2020,Tennis ATP
20200120,Australian Open,Hard,R64,Novak Djokovic,Tatsuma Ito,2.0,146.0,9720.0,362.0,16.0,9.0,64.0,77.0,32.6,31.6,95.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Rafael Nadal,Pablo Carreno Busta,1.0,30.0,10235.0,1422.0,9.0,6.0,62.0,63.0,33.6,28.5,98.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Nick Kyrgios,Karen Khachanov,26.0,17.0,1520.0,1995.0,33.0,21.0,186.0,190.0,24.7,23.6,266.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Gael Monfils,Ernests Gulbis,10.0,256.0,2565.0,179.0,9.0,9.0,97.0,99.0,33.3,31.3,147.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Dominic Thiem,Taylor Fritz,5.0,34.0,5890.0,1335.0,12.0,20.0,134.0,122.0,26.3,22.2,170.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Daniil Medvedev,Alexei Popyrin,4.0,96.0,5960.0,585.0,6.0,8.0,76.0,86.0,23.9,20.4,107.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Stan Wawrinka,John Isner,15.0,19.0,2045.0,1860.0,8.0,7.0,46.0,49.0,34.8,34.7,65.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Andrey Rublev,David Goffin,16.0,11.0,2004.0,2555.0,14.0,11.0,132.0,134.0,22.2,29.1,180.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Alexander Zverev,Fernando Verdasco,7.0,51.0,3345.0,1050.0,15.0,3.0,82.0,84.0,22.7,36.1,116.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Tennys Sandgren,Sam Querrey,100.0,45.0,573.0,1100.0,12.0,15.0,102.0,90.0,28.4,32.2,112.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Fabio Fognini,Guido Pella,12.0,25.0,2310.0,1585.0,11.0,7.0,95.0,87.0,32.6,29.6,129.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Marton Fucsovics,Tommy Paul,67.0,80.0,827.0,696.0,6.0,3.0,72.0,71.0,27.9,22.6,106.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Roger Federer,John Millman,3.0,47.0,6590.0,1096.0,16.0,11.0,170.0,189.0,38.4,30.6,243.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Milos Raonic,Stefanos Tsitsipas,35.0,6.0,1305.0,5375.0,19.0,9.0,97.0,106.0,29.0,21.4,150.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Marin Cilic,Roberto Bautista Agut,39.0,9.0,1205.0,2630.0,24.0,9.0,149.0,168.0,31.3,31.7,250.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Diego Schwartzman,Dusan Lajovic,14.0,27.0,2130.0,1516.0,3.0,5.0,95.0,86.0,27.4,29.5,133.0,2020,Tennis ATP
20200120,Australian Open,Hard,R32,Novak Djokovic,Yoshihito Nishioka,2.0,71.0,9720.0,797.0,17.0,1.0,62.0,74.0,32.6,24.3,85.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Rafael Nadal,Nick Kyrgios,1.0,26.0,10235.0,1520.0,12.0,25.0,120.0,151.0,33.6,24.7,218.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Dominic Thiem,Gael Monfils,5.0,10.0,5890.0,2565.0,2.0,9.0,70.0,104.0,26.3,33.3,110.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Stan Wawrinka,Daniil Medvedev,15.0,4.0,2045.0,5960.0,18.0,19.0,138.0,143.0,34.8,23.9,205.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Alexander Zverev,Andrey Rublev,7.0,16.0,3345.0,2004.0,11.0,5.0,72.0,81.0,22.7,22.2,97.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Tennys Sandgren,Fabio Fognini,100.0,12.0,573.0,2310.0,21.0,8.0,141.0,132.0,28.4,32.6,207.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Roger Federer,Marton Fucsovics,3.0,67.0,6590.0,827.0,5.0,1.0,103.0,89.0,38.4,27.9,131.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Milos Raonic,Marin Cilic,35.0,39.0,1305.0,1205.0,35.0,5.0,94.0,84.0,29.0,31.3,139.0,2020,Tennis ATP
20200120,Australian Open,Hard,R16,Novak Djokovic,Diego Schwartzman,2.0,14.0,9720.0,2130.0,8.0,1.0,86.0,89.0,32.6,27.4,126.0,2020,Tennis ATP
20200120,Australian Open,Hard,QF,Dominic Thiem,Rafael Nadal,5.0,1.0,5890.0,10235.0,14.0,11.0,140.0,151.0,26.3,33.6,250.0,2020,Tennis ATP
20200120,Australian Open,Hard,QF,Alexander Zverev,Stan Wawrinka,7.0,15.0,3345.0,2045.0,13.0,4.0,93.0,105.0,22.7,34.8,139.0,2020,Tennis ATP
20200120,Australian Open,Hard,QF,Roger Federer,Tennys Sandgren,3.0,100.0,6590.0,573.0,5.0,27.0,171.0,150.0,38.4,28.4,211.0,2020,Tennis ATP
20200120,Australian Open,Hard,QF,Novak Djokovic,Milos Raonic,2.0,35.0,9720.0,1305.0,4.0,18.0,101.0,128.0,32.6,29.0,169.0,2020,Tennis ATP
20200120,Australian Open,Hard,SF,Dominic Thiem,Alexander Zverev,5.0,7.0,5890.0,3345.0,10.0,16.0,144.0,127.0,26.3,22.7,222.0,2020,Tennis ATP
20200120,Australian Open,Hard,SF,Novak Djokovic,Roger Federer,2.0,3.0,9720.0,6590.0,11.0,15.0,102.0,104.0,32.6,38.4,138.0,2020,Tennis ATP
20200120,Australian Open,Hard,F,Novak Djokovic,Dominic Thiem,2.0,5.0,9720.0,5890.0,9.0,13.0,134.0,170.0,32.6,26.3,239.0,2020,Tennis ATP
20200203,Cordoba,Clay,F,Cristian Garin,Diego Schwartzman,31.0,14.0,1320.0,2220.0,2.0,0.0,82.0,79.0,23.6,27.4,124.0,2020,Tennis ATP
20200203,Cordoba,Clay,SF,Diego Schwartzman,Laslo Djere,14.0,39.0,2220.0,1185.0,0.0,3.0,79.0,69.0,27.4,24.6,117.0,2020,Tennis ATP
20200203,Cordoba,Clay,SF,Cristian Garin,Andrej Martin,31.0,100.0,1320.0,551.0,1.0,2.0,79.0,74.0,23.6,30.3,117.0,2020,Tennis ATP
20200203,Cordoba,Clay,QF,Diego Schwartzman,Albert Ramos,14.0,42.0,2220.0,1130.0,4.0,1.0,65.0,61.0,27.4,32.0,100.0,2020,Tennis ATP
20200203,Cordoba,Clay,QF,Laslo Djere,Juan Ignacio Londero,39.0,50.0,1185.0,1012.0,14.0,3.0,114.0,118.0,24.6,26.4,162.0,2020,Tennis ATP
20200203,Cordoba,Clay,QF,Cristian Garin,Pablo Cuevas,31.0,48.0,1320.0,1062.0,5.0,7.0,83.0,81.0,23.6,34.0,117.0,2020,Tennis ATP
20200203,Cordoba,Clay,QF,Andrej Martin,Corentin Moutet,100.0,71.0,551.0,777.0,0.0,0.0,62.0,59.0,30.3,20.7,91.0,2020,Tennis ATP
20200203,Cordoba,Clay,R16,Diego Schwartzman,Jaume Munar,14.0,87.0,2220.0,643.0,4.0,3.0,71.0,61.0,27.4,22.7,103.0,2020,Tennis ATP
