sport,date,surface,surface_clay,surface_grass,surface_hard,rank_gap,rank_ratio,fav_rank,dog_rank,odds_decimal,odds_american,implied_probability,true_probability,mispricing_gap,favorite_tier,is_heavy_favorite,is_moderate_favorite,is_slight_favorite,is_underdog,is_tennis,is_mlb,is_nba,is_soccer,is_ufc,is_total_market,odds_american_abs,outcome
Tennis ATP,20230529,clay,1.0,0.0,0.0,388.0,65.67,6.0,394.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,83.0,1.56,148.0,231.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,42.0,2.83,23.0,65.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,70.0,9.75,8.0,78.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,18.0,2.06,17.0,35.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,34.0,1.83,41.0,75.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,82.0,2.15,71.0,153.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,125.0,32.25,4.0,129.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,70.0,8.78,9.0,79.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,17.0,1.59,29.0,46.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,59.0,3.19,27.0,86.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,50.0,5.17,12.0,62.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,48.0,4.0,16.0,64.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,30.0,2.58,19.0,49.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,35.0,2.06,33.0,68.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,251.0,2.46,172.0,423.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,31.0,32.0,1.0,32.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,5.0,1.38,13.0,18.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,12.0,1.1,118.0,130.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,90.0,19.0,5.0,95.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,31.0,11.33,3.0,34.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,80.0,6.71,14.0,94.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,97.0,9.82,11.0,108.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,41.0,6.86,7.0,48.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,225.0,38.5,6.0,231.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,15.0,2.88,8.0,23.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,40.0,2.14,35.0,75.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,67.0,17.75,4.0,71.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,50.0,2.72,29.0,79.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,15.0,2.25,12.0,27.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,33.0,3.06,16.0,49.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,139.0,5.21,33.0,172.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,17.0,18.0,1.0,18.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,113.0,23.6,5.0,118.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,91.0,31.33,3.0,94.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,37.0,4.36,11.0,48.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,17.0,3.83,6.0,23.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,31.0,8.75,4.0,35.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,2.0,1.07,27.0,29.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,16.0,1.48,33.0,49.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,4.0,5.0,1.0,5.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,8.0,3.67,3.0,11.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,2.0,1.5,4.0,6.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,22.0,1.81,27.0,49.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,2.0,3.0,1.0,3.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230529,clay,1.0,0.0,0.0,23.0,6.75,4.0,27.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230529,clay,1.0,0.0,0.0,1.0,1.33,3.0,4.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,65.0,2.71,38.0,103.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,30.0,1.29,103.0,133.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,4.0,1.11,38.0,42.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,51.0,1.98,52.0,103.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,65.0,1.96,68.0,133.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,20.0,2.11,18.0,38.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,33.0,4.67,9.0,42.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,49.0,17.33,3.0,52.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,53.0,4.53,15.0,68.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,51.0,1.62,82.0,133.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,52.0,2.37,38.0,90.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,42.0,3.33,18.0,60.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,6.0,1.17,36.0,42.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,38.0,5.22,9.0,47.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,14.0,1.27,52.0,66.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,130.0,2.26,103.0,233.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,19.0,1.28,68.0,87.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,12.0,1.09,133.0,145.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,42.0,2.05,40.0,82.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,24.0,1.63,38.0,62.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,5.0,1.06,85.0,90.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,152.0,3.53,60.0,212.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,61.0,2.69,36.0,97.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,12.0,1.29,42.0,54.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,79.0,2.68,47.0,126.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,12.0,2.0,12.0,24.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,10.0,1.71,14.0,24.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,74.0,7.17,12.0,86.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,31.0,2.29,24.0,55.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,60.0,5.29,14.0,74.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,5.0,1.42,12.0,17.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,78.0,10.75,8.0,86.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,50.0,11.0,5.0,55.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,8.0,1.5,16.0,24.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,107.0,8.64,14.0,121.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,33.0,1.8,41.0,74.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,41.0,3.41,17.0,58.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,25.0,3.08,12.0,37.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,22.0,1.34,64.0,86.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,40.0,6.0,8.0,48.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,20.0,1.36,55.0,75.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,32.0,2.33,24.0,56.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,60.0,4.75,16.0,76.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,459.0,4.79,121.0,580.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,15.0,1.25,59.0,74.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,20.0,1.95,21.0,41.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,94.0,6.53,17.0,111.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,83.0,2.43,58.0,141.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,20.0,1.54,37.0,57.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230612,grass,0.0,1.0,0.0,39.0,2.56,25.0,64.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,57.0,2.97,29.0,86.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230612,grass,0.0,1.0,0.0,29.0,1.6,48.0,77.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,41.0,6.86,7.0,48.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,16.0,3.29,7.0,23.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,26.0,2.18,22.0,48.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,20.0,7.67,3.0,23.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,22.0,4.14,7.0,29.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,39.0,5.33,9.0,48.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,6.0,1.27,22.0,28.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,62.0,21.67,3.0,65.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,31.0,2.35,23.0,54.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,46.0,7.57,7.0,53.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,12.0,1.71,17.0,29.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,27.0,2.29,21.0,48.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,30.0,4.33,9.0,39.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,5.0,1.23,22.0,27.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,23.0,5.6,5.0,28.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,54.0,19.0,3.0,57.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,163.0,3.51,65.0,228.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,9.0,1.17,54.0,63.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,105.0,5.57,23.0,128.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,52.0,8.43,7.0,59.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,294.0,6.55,53.0,347.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,23.0,1.79,29.0,52.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,60.0,4.53,17.0,77.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,34.0,3.43,14.0,48.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,78.0,4.71,21.0,99.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,6.0,1.15,39.0,45.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,40.0,5.44,9.0,49.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,67.0,4.05,22.0,89.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,264.0,10.78,27.0,291.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,51.0,2.82,28.0,79.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,53.0,11.6,5.0,58.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,16.0,9.0,2.0,18.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,30.0,16.0,2.0,32.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,12.0,3.0,6.0,18.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,24.0,13.0,2.0,26.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,19.0,2.46,13.0,32.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,28.0,2.56,18.0,46.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,10.0,2.67,6.0,16.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,34.0,18.0,2.0,36.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,7.0,1.37,19.0,26.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,22.0,3.2,10.0,32.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,63.0,5.85,13.0,76.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,89.0,5.94,18.0,107.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,38.0,5.75,8.0,46.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,19.0,2.19,16.0,35.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,259.0,44.17,6.0,265.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,81.0,41.5,2.0,83.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,3.0,1.09,33.0,36.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,18.0,1.69,26.0,44.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,4.0,1.27,15.0,19.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis ATP,20230619,grass,0.0,1.0,0.0,31.0,4.1,10.0,41.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis ATP,20230619,grass,0.0,1.0,0.0,7.0,1.28,25.0,32.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
